"Date","Price","Open","High","Low","Vol.","Change %"
"11/23/2021","5.35","5.50","5.35","5.30","2.94M","-2.73%"
"11/22/2021","5.50","5.50","5.50","5.15","532.22K","0.00%"
"11/19/2021","5.50","5.50","5.50","5.15","217.01K","0.00%"
"11/18/2021","5.50","5.50","5.50","5.50","239.65K","0.00%"
"11/17/2021","5.50","5.60","5.50","5.50","36.69M","-1.79%"
"11/16/2021","5.60","5.55","5.60","5.60","1.49M","0.90%"
"11/15/2021","5.55","5.55","5.55","5.55","722.83K","0.00%"
"11/12/2021","5.55","5.55","5.55","5.55","4.11M","0.00%"
"11/11/2021","5.55","5.55","5.55","5.20","453.56K","0.00%"
"11/10/2021","5.55","5.55","5.65","5.30","231.06K","0.00%"
"11/09/2021","5.55","5.55","5.55","5.20","246.70K","0.00%"
"11/08/2021","5.55","5.55","5.65","5.25","62.08K","0.00%"
"11/05/2021","5.55","5.70","5.55","5.55","177.40K","-2.63%"
"11/04/2021","5.70","5.70","5.70","5.70","1.82M","0.00%"
"11/03/2021","5.70","5.70","5.70","5.70","2.00M","0.00%"
"11/02/2021","5.70","5.20","5.70","5.45","3.89M","9.62%"
"11/01/2021","5.20","5.25","5.25","5.20","1.10M","-0.95%"
"10/29/2021","5.25","5.15","5.45","5.15","3.66M","1.94%"
"10/28/2021","5.15","5.15","5.15","5.15","726.79K","0.00%"
